SA1_CODE21,2025_supply,2026_supply,2027_supply,2028_supply,2029_supply,2030_supply,2031_supply,2032_supply,2033_supply,2034_supply,2035_supply,2036_supply,2037_supply,2038_supply,2039_supply,2040_supply,2041_supply,2042_supply,2043_supply,2044_supply,2045_supply,2025_demand,2026_demand,2027_demand,2028_demand,2029_demand,2030_demand,2031_demand,2032_demand,2033_demand,2034_demand,2035_demand,2036_demand,2037_demand,2038_demand,2039_demand,2040_demand,2041_demand,2042_demand,2043_demand,2044_demand,2045_demand
12002138922,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,29.47,40.107,41.475,41.576,41.128,40.598,41.126000000000005,41.696,42.11,42.289,42.402,42.591,42.7,42.747,42.813,42.959,43.09,43.17,43.29,43.359,43.431
12002138924,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,30.922,31.706,31.252,31.019,30.636,30.295,30.168,30.043999999999997,29.983000000000004,29.999,30.020000000000003,30.098999999999997,30.146,30.172,30.208,30.263,30.304,30.323,30.345,30.323,30.304
12002138925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,18.036,17.778,17.644,17.427,17.233,17.161,17.09,17.055,17.064,17.076999999999998,17.122,17.148,17.163,17.183,17.215,17.238,17.25,17.261,17.249,17.237000000000002
12002138926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.157,23.823,25.046999999999997,24.978,24.742,24.505,24.491,24.497,24.52,24.555999999999997,24.584000000000003,24.653,24.69,24.701,24.716,24.75,24.774,24.787,24.805,24.792,24.785
12002138927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.829,26.398,25.897,25.506,25.036,24.623,24.487,24.389000000000003,24.349,24.433,24.526,24.672,24.797,24.911,25.038,25.191000000000003,25.307,25.354,25.407,25.419,25.429
12002138928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.947,34.806,34.309,34.053,33.632,33.258,33.12,32.983000000000004,32.917,32.934,32.957,33.044000000000004,33.094,33.124,33.163000000000004,33.223,33.269,33.291,33.313,33.289,33.268
12002138929,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,24.144,24.676,24.208,23.842,23.403,23.017,22.891,22.798,22.761000000000003,22.682,22.613,22.595,22.555,22.508000000000003,22.472,22.461,22.472,22.514000000000003,22.56,22.572,22.581
12002138930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.129999999999995,34.39,33.369,32.745999999999995,32.096000000000004,31.561,31.284,31.053,30.937,30.93,30.944000000000003,31.023000000000003,31.077,31.123,31.182,31.265,31.333,31.373,31.41,31.397,31.378
12002138931,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,31.485,32.388999999999996,31.429,31.345,31.05,30.753,30.738,30.747,30.778,30.826,30.862,30.952,30.999,31.014,31.035,31.08,31.112,31.131,31.154000000000003,31.14,31.133
12002138932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.956,24.644,23.913,23.848999999999997,23.624,23.399,23.388,23.395,23.418,23.455,23.482,23.549999999999997,23.586,23.598,23.613,23.648,23.673,23.687,23.704,23.694,23.688
12002167401,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,28.924,29.572000000000003,28.987,28.927,28.727000000000004,28.58,28.439,28.385,28.461999999999996,28.578,28.691000000000003,28.793,28.924,29.009,29.122,29.180999999999997,29.232,29.244999999999997,29.251,29.235,29.174999999999997
12002167402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.274,38.18,37.429,37.42,37.336,37.385000000000005,37.501000000000005,37.702,38.075,38.48,38.847,39.129999999999995,39.406,39.599,39.824,39.986,40.112,40.231,40.341,40.415,40.426
12002167403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.524,25.124,25.618,26.308,24.744999999999997,23.512,24.040000000000003,24.613,25.289,25.930999999999997,26.478,26.883,27.137,27.265,27.363,27.397,27.403999999999996,27.414,27.424999999999997,27.433,27.396
12002167404,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,32.516,34.726,35.41,36.363,39.301,42.187,43.133,44.161,45.375,46.527,47.509,48.233999999999995,48.691,48.919999999999995,49.096,49.155,49.169999999999995,49.188,49.207,49.221,49.157
12002167405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.009,26.596,25.96,25.862,25.536,25.368,25.233,25.186,25.235,25.32,25.403,25.479,25.593,25.67,25.771,25.83,25.882,25.908,25.932,25.941,25.918
12002167406,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,28.434,28.708,27.845,27.558,27.177999999999997,26.887,26.641,26.484,26.447,26.452,26.469,26.488999999999997,26.561,26.604,26.68,26.711,26.738999999999997,26.735999999999997,26.73,26.708,26.65
12002167407,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,23.379,23.605,22.896,22.659,22.347,22.108,21.905,21.775,21.745,21.749,21.763,21.78,21.84,21.875,21.937,21.962,21.985,21.983,21.979,21.96,21.912
12002167408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.043,33.361,32.317,31.951,31.552,31.293,31.095,31.03,31.131,31.284999999999997,31.439,31.576,31.738999999999997,31.845999999999997,31.976999999999997,32.044,32.101,32.114,32.121,32.105000000000004,32.042
12002167409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.297,15.619,15.288,15.233,15.161,15.134,15.105999999999998,15.123,15.208,15.308,15.399,15.472,15.546,15.589,15.644,15.671,15.692,15.695,15.697,15.688,15.657
12002167410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.033,27.69,27.145,27.138,27.077999999999996,27.113,27.197,27.342,27.613,27.906999999999996,28.173,28.378,28.579,28.718000000000004,28.882,29.0,29.091,29.177,29.257,29.31,29.318
12002167411,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,17.062,17.237,16.722,16.561999999999998,16.338,16.167,16.024,15.939,15.933,15.953,15.979,16.005,16.062,16.098,16.154,16.181,16.204,16.209,16.208,16.195,16.159
12002167412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.403,17.581,17.055999999999997,16.893,16.665,16.491,16.345,16.258,16.250999999999998,16.272,16.298000000000002,16.325,16.383,16.42,16.477,16.503999999999998,16.529,16.532,16.532,16.519,16.482
12002167413,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,37.957,37.737,35.983000000000004,35.117999999999995,34.637,34.464999999999996,34.611999999999995,35.459,37.297,39.747,42.495,45.035,46.176,46.649,46.773,46.612,46.33,45.947,45.648,45.397,45.132
12002167414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.211,26.463,25.636,25.345,25.028,24.823,24.665,24.613999999999997,24.694000000000003,24.816000000000003,24.938,25.047000000000004,25.177,25.262,25.366,25.418,25.463,25.473,25.48,25.466,25.417
12002167415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.44,34.196,33.376999999999995,33.252,32.831,32.615,32.442,32.382,32.446,32.555,32.660000000000004,32.759,32.906,33.004000000000005,33.135,33.209,33.277,33.311,33.342,33.353,33.323
12002167416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.914,37.46,36.404,36.074,35.718,35.527,35.368,35.339,35.480000000000004,35.668,35.835,35.966,36.103,36.171,36.267,36.296,36.317,36.301,36.285,36.25,36.167
12002167417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.368,21.818,21.355,21.277,21.179,21.14,21.1,21.123,21.242,21.382,21.509,21.611,21.714,21.775,21.852,21.889,21.919,21.923,21.925,21.913,21.871
12002167418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.906,20.201,19.631,19.453000000000003,19.26,19.159,19.072,19.057,19.133,19.233,19.324,19.395,19.468,19.505,19.556,19.572,19.584,19.575,19.567,19.547,19.503
12002167419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.744,18.175,17.818,17.813000000000002,17.773,17.797,17.852,17.947000000000003,18.125,18.318,18.492,18.627,18.759,18.85,18.958,19.035,19.095,19.151,19.204,19.239,19.244
12002167420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.292,21.606,20.997,20.807,20.602,20.492,20.4,20.383,20.464,20.573,20.669,20.745,20.824,20.863,20.918,20.935,20.947,20.938,20.929,20.908,20.861
12002167421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.494,27.092,26.444000000000003,26.344,26.011,25.841,25.704,25.655,25.706000000000003,25.793,25.875,25.954,26.07,26.148,26.252,26.311,26.364,26.391,26.415,26.425,26.400999999999996
12002167501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.022,27.247,27.138,26.854,26.723,26.611,26.594,26.572000000000003,26.535,26.51,26.461,26.424,26.426,26.475,26.554,26.625,26.678,26.7,26.685,26.645000000000003,26.578000000000003
12002167502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.207,14.489,14.366,15.001,15.558,15.936,16.207,16.344,16.404,16.464,16.565,16.657,16.752,16.856,16.965,17.060000000000002,17.137,17.191,17.221,17.224,17.206
12002167503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.029,28.055999999999997,26.176,31.401000000000003,37.679,40.428,42.46,43.794,44.83,45.706,46.277,46.673,46.994,47.277,47.535,47.708,47.808,47.833,47.784000000000006,47.657,47.471
12002167504,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,27.284,27.417,27.491999999999997,27.837000000000003,28.078,28.256,28.466,28.611,28.685,28.715,28.686,28.649,28.637,28.673,28.738,28.806,28.868,28.901,28.897,28.861,28.792
12002167505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.808,35.875,35.120000000000005,34.475,34.117,33.842,33.645,33.396,33.193,33.095,33.177,33.282,33.405,33.55,33.693,33.821,33.924,33.982,33.995999999999995,33.974000000000004,33.92
12002167506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.295,23.479,23.421,23.329,23.302,23.193,23.137,23.076,23.01,22.983,22.947,22.928,22.94,22.988,23.062,23.129,23.18,23.204,23.204,23.183,23.136000000000003
12002167507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.666,35.116,37.48,38.503,39.569,40.228,40.788,41.167,41.353,41.631,42.33,43.061,43.83,44.608,45.414,46.133,46.805,47.388,47.881,48.181,48.398
12002167508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.022,26.836,26.226,25.88,25.729,25.545,25.448,25.372,25.312,25.294,25.263,25.242,25.253,25.302,25.376,25.456,25.537,25.588,25.606,25.601,25.561
12002167509,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,21.007,21.937,22.657,22.955,22.609,22.229,21.615,20.867,20.337,20.121,20.42,20.738,21.044,21.326,21.571,21.753,21.894,21.992,22.047,22.058,22.033
12002167510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.477,58.584999999999994,57.352,56.29900000000001,55.715,55.264,55.36,55.718,56.144,56.618,56.757000000000005,56.937,57.146,57.393,57.637,57.855999999999995,58.031000000000006,58.13,58.153000000000006,58.114999999999995,58.02
12002167511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.236000000000004,34.797,32.057,29.841,30.512,30.972,30.583,29.525,28.619999999999997,28.126,28.704,29.241999999999997,29.733000000000004,30.162999999999997,30.533,30.797,30.985,31.096000000000004,31.144,31.125,31.059
12002167512,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,25.571,26.369999999999997,25.771,25.430999999999997,25.283,25.101,25.007,24.932,24.872,24.855,24.824,24.804,24.815,24.863,24.936,25.015,25.094,25.144,25.163,25.157,25.117
12002167513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.715,24.344,27.809,28.456000000000003,29.082,29.491,29.819000000000003,30.042,30.145000000000003,30.251,30.308,30.355000000000004,30.416000000000004,30.51,30.634,30.746,30.829,30.876,30.885,30.865,30.812
12002167514,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,24.629,24.835,24.735,24.476,24.356,24.255,24.239,24.219,24.186,24.162,24.119,24.085,24.086,24.130000000000003,24.202,24.268,24.316000000000003,24.336,24.322,24.287,24.224
12002167515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.903,22.337,27.075000000000003,28.263,29.305,30.01,30.721000000000004,31.365,31.863,32.300000000000004,32.487,32.659,32.833999999999996,33.027,33.230000000000004,33.406,33.545,33.641999999999996,33.688,33.684,33.64
12002167516,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,50.97,50.334,55.67100000000001,61.919,63.307,64.26,66.279,69.06400000000001,71.867,74.674,76.203,77.624,78.92099999999999,80.057,81.03200000000001,81.727,82.22,82.509,82.63,82.57,82.392
12002167517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.646,48.67,51.361,53.382000000000005,55.202,56.319,57.093,57.502,57.551,57.544,57.479,57.428,57.459,57.587,57.784,57.95400000000001,58.087,58.150000000000006,58.132000000000005,58.039,57.882000000000005
12002167518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.829,32.343,30.601999999999997,29.266,26.55,22.616999999999997,21.687,22.183999999999997,22.628,23.575000000000003,26.164,28.718,31.248,33.658,36.046,38.212,40.276,42.178,43.893,45.089,46.09
12002167519,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,28.238,28.28,26.639,27.698,28.655,29.249,29.665,29.89,29.929,29.939,29.92,29.908,29.937,30.017,30.133000000000003,30.236,30.319,30.366,30.369999999999997,30.334,30.266
12002167520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.949,32.214,32.084,31.749,31.594,31.462,31.442,31.415,31.372,31.343000000000004,31.285000000000004,31.24,31.243,31.301,31.393,31.479,31.541,31.567,31.548,31.504,31.421999999999997
12002167521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.181,30.747,28.753,28.193,27.846,27.627,27.613999999999997,27.656,27.717,27.817,27.875,27.927,27.999,28.091,28.199,28.296,28.377,28.422,28.436,28.421,28.376
12002167522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.041,40.061,39.961,39.804,39.758,39.573,39.477,39.372,39.259,39.214,39.152,39.120999999999995,39.14,39.221,39.349,39.462,39.549,39.59,39.591,39.556,39.475
12002167523,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,30.483,29.221,27.648,26.442,33.146,47.742,54.249,55.492999999999995,56.60300000000001,58.31699999999999,61.911,65.682,69.618,73.524,77.49,81.143,84.628,87.827,90.696,92.696,94.32
12002167524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.714,26.381,24.304,22.624,23.132,23.481,23.693,23.781,23.933,24.244,24.742,25.205,25.628,25.998,26.317,26.544,26.705,26.799999999999997,26.841,26.824,26.767
12002167525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.089,70.065,66.293,63.401,57.515,48.996,46.980999999999995,48.058,49.02,49.299,47.094,45.541,44.536,44.008,43.742,43.652,43.575,43.477,43.34,43.241,43.027
12002167526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.569000000000003,24.688,24.757,25.067,25.284,25.444000000000003,25.634,25.765,25.830999999999996,25.858,25.831000000000003,25.798,25.787,25.82,25.878,25.94,25.996,26.025,26.022,25.988999999999997,25.927
12002167527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48,38.05,39.445,40.55,41.712,42.44499999999999,43.077,43.516000000000005,43.753,43.846,43.511,43.261,43.117999999999995,43.094,43.152,43.229,43.292,43.314,43.294,43.254,43.16
12002167528,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,45.829,47.045,45.769,46.836,47.867999999999995,48.543,49.086,49.455,49.626000000000005,49.804,49.898,49.977999999999994,50.082,50.238,50.446,50.631,50.769,50.85,50.868,50.837,50.752
12002167529,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,28.088,28.141,27.548,27.042,26.762,26.546,26.391,26.196,26.037,25.96,26.024,26.107,26.203,26.317,26.428,26.53,26.61,26.656,26.666,26.649,26.606
12002167530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.59,28.970999999999997,30.149,36.486,43.063,45.551,47.601,48.991,50.343999999999994,51.42,52.334,53.134,53.825,54.593,55.126000000000005,55.793,56.403,56.92999999999999,57.358999999999995,57.659,57.935
12002167531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,27.046,26.817,28.001,29.040999999999997,29.748,30.253,30.509,30.621,30.733,30.921,31.093,31.270000000000003,31.464,31.668,31.845,31.989,32.09,32.144,32.151,32.119
12002167532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.894,22.127,20.644,17.034,15.365000000000002,16.493000000000002,17.33,17.881999999999998,18.312,18.678,18.918,19.088,19.227,19.351,19.464,19.542,19.592,19.61,19.598,19.554,19.484
12002167533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.708,31.116999999999997,32.383,30.352,28.916,30.586,31.963,32.895,33.805,34.527,35.141000000000005,35.678,36.142,36.658,37.015,37.463,37.873000000000005,38.227,38.515,38.717,38.902
12002167534,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,36.551,37.694,36.837,36.351,36.139,35.88,35.745,35.639,35.554,35.528999999999996,35.485,35.455,35.472,35.54,35.643,35.756,35.87,35.941,35.967,35.958999999999996,35.903
12002167535,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,49.268,51.45,51.416,50.196,49.441,48.611999999999995,48.568,49.126,49.953,51.06400000000001,51.822,52.626999999999995,53.403,54.114,54.733999999999995,55.196,55.55,55.798,55.933,55.961,55.894
12002167536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.022000000000006,30.595,28.612,28.054,27.709,27.491,27.478,27.52,27.581,27.68,27.737,27.789,27.860999999999997,27.953,28.06,28.157000000000004,28.237,28.281999999999996,28.296,28.281,28.237
12003139201,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,29.055999999999997,30.463,30.305999999999997,31.098,31.429,31.401,31.113,30.736,30.472,30.394,30.335,30.328000000000003,30.388,30.525,30.694000000000003,30.891,31.073,31.251,31.407,31.548,31.688
12003139202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.432,24.648000000000003,23.688,23.658,23.363,23.201,23.009,22.823,22.717,22.685,22.674,22.683999999999997,22.714,22.78,22.848,22.937,23.006,23.071,23.119999999999997,23.136000000000003,23.128
12003139203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.288999999999998,11.296,13.446,14.844,15.41,16.933,18.608,19.658,20.231,19.949,19.711,19.545,19.674,20.027,20.49,21.054,21.687,22.387,23.132,23.907,24.714
12003139204,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,19.72,19.86,19.062,19.025,18.767,18.627,18.467,18.296,18.206,18.185,18.177,18.2,18.231,18.287,18.352,18.425,18.483,18.526,18.547,18.545,18.529
12003139205,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,23.895000000000003,24.063,23.097,23.051,22.74,22.57,22.376,22.169,22.06,22.035,22.025,22.052,22.091,22.159,22.237,22.325000000000003,22.395,22.447,22.473,22.471,22.452
12003139206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.705,17.830000000000002,17.114,17.08,16.849,16.724,16.58,16.427,16.346,16.327,16.32,16.34,16.368000000000002,16.419,16.477,16.541999999999998,16.594,16.632,16.652,16.65,16.636
12003139207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.945,29.774,28.241,27.937,27.362,27.011,26.678,26.36,26.177,26.103,26.052,26.046,26.059,26.107,26.168,26.241999999999997,26.297,26.332,26.34,26.317,26.277
